FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.174729973,0.936767280,0.915577888,0.955532551
4.175517552,0.936767280,0.915577888,0.955532551
4.176305131,0.936767280,0.915577888,0.955532551
4.177092709,0.936767280,0.915577888,0.955532551
4.177880288,0.936767280,0.915577888,0.955532551
4.178667867,0.936767280,0.915577888,0.955532551
4.179455446,0.936767280,0.915577888,0.955532551
4.180243024,0.936767280,0.915577888,0.955532551
4.181030603,0.936767280,0.915577888,0.955532551
4.181818182,0.936767280,0.915577888,0.955532551
4.182605761,0.936767280,0.915577888,0.955532551
4.183393339,0.936767280,0.915577888,0.955532551
4.184180918,0.936767280,0.915577888,0.955532551
4.184968497,0.936767280,0.915577888,0.955532551
4.185756076,0.936767280,0.915577888,0.955532551
4.186543654,0.936767280,0.915577888,0.955532551
4.187331233,0.936767280,0.915577888,0.955532551
4.188118812,0.936767280,0.915577888,0.955532551
4.188906391,0.936767280,0.915577888,0.955532551
4.189693969,0.936767280,0.915577888,0.955532551
4.190481548,0.936767280,0.915577888,0.955532551
4.191269127,0.936767280,0.915577888,0.955532551
4.192056706,0.936767280,0.915577888,0.955532551
4.192844284,0.936767280,0.915577888,0.955532551
4.193631863,0.936767280,0.915577888,0.955532551
4.194419442,0.936767280,0.915577888,0.955532551
4.195207021,0.936767280,0.915577888,0.955532551
4.195994599,0.936767280,0.915577888,0.955532551
4.196782178,0.936767280,0.915577888,0.955532551
4.197569757,0.936767280,0.915577888,0.955532551
4.198357336,0.936767280,0.915577888,0.955532551
4.199144914,0.936767280,0.915577888,0.955532551
4.199932493,0.936767280,0.915577888,0.955532551
4.200720072,0.936767280,0.915577888,0.955532551
4.201507651,0.936767280,0.915577888,0.955532551
4.202295230,0.936767280,0.915577888,0.955532551
4.203082808,0.936767280,0.915577888,0.955532551
4.203870387,0.936767280,0.915577888,0.955532551
4.204657966,0.936767280,0.915577888,0.955532551
4.205445545,0.936767280,0.915577888,0.955532551
4.206233123,0.936767280,0.915577888,0.955532551
4.207020702,0.936767280,0.915577888,0.955532551
4.207808281,0.936767280,0.915577888,0.955532551
4.208595860,0.936767280,0.915577888,0.955532551
4.209383438,0.936767280,0.915577888,0.955532551
4.210171017,0.936767280,0.915577888,0.955532551
4.210958596,0.936767280,0.915577888,0.955532551
4.211746175,0.936767280,0.915577888,0.955532551
4.212533753,0.936767280,0.915577888,0.955532551
4.213321332,0.936767280,0.915577888,0.955532551
4.214108911,0.936767280,0.915577888,0.955532551
4.214896490,0.936767280,0.915577888,0.955532551
4.215684068,0.936767280,0.915577888,0.955532551
4.216471647,0.936767280,0.915577888,0.955532551
4.217259226,0.936767280,0.915577888,0.955532551
4.218046805,0.936767280,0.915577888,0.955532551
4.218834383,0.936767280,0.915577888,0.955532551
4.219621962,0.936767280,0.915577888,0.955532551
4.220409541,0.936767280,0.915577888,0.955532551
4.221197120,0.936767280,0.915577888,0.955532551
4.221984698,0.936767280,0.915577888,0.955532551
4.222772277,0.936767280,0.915577888,0.955532551
4.223559856,0.936767280,0.915577888,0.955532551
4.224347435,0.936767280,0.915577888,0.955532551
4.225135014,0.936767280,0.915577888,0.955532551
4.225922592,0.936767280,0.915577888,0.955532551
4.226710171,0.936767280,0.915577888,0.955532551
4.227497750,0.936767280,0.915577888,0.955532551
4.228285329,0.936767280,0.915577888,0.955532551
4.229072907,0.936767280,0.915577888,0.955532551
4.229860486,0.936767280,0.915577888,0.955532551
4.230648065,0.936767280,0.915577888,0.955532551
4.231435644,0.936767280,0.915577888,0.955532551
4.232223222,0.936767280,0.915577888,0.955532551
4.233010801,0.936767280,0.915577888,0.955532551
4.233798380,0.936767280,0.915577888,0.955532551
4.234585959,0.936767280,0.915577888,0.955532551
4.235373537,0.936767280,0.915577888,0.955532551
4.236161116,0.936767280,0.915577888,0.955532551
4.236948695,0.936767280,0.915577888,0.955532551
4.237736274,0.936767280,0.915577888,0.955532551
4.238523852,0.936767280,0.915577888,0.955532551
4.239311431,0.936767280,0.915577888,0.955532551
4.240099010,0.936767280,0.915577888,0.955532551
4.240886589,0.936767280,0.915577888,0.955532551
4.241674167,0.936767280,0.915577888,0.955532551
4.242461746,0.936767280,0.915577888,0.955532551
4.243249325,0.936767280,0.915577888,0.955532551
4.244036904,0.936767280,0.915577888,0.955532551
4.244824482,0.936767280,0.915577888,0.955532551
4.245612061,0.936767280,0.915577888,0.955532551
4.246399640,0.936767280,0.915577888,0.955532551
4.247187219,0.936767280,0.915577888,0.955532551
4.247974797,0.936767280,0.915577888,0.955532551
4.248762376,0.936767280,0.915577888,0.955532551
4.249549955,0.936767280,0.915577888,0.955532551
4.250337534,0.936767280,0.915577888,0.955532551
4.251125113,0.936767280,0.915577888,0.955532551
4.251912691,0.936767280,0.915577888,0.955532551
4.252700270,0.936767280,0.915577888,0.955532551
4.253487849,0.936767280,0.915577888,0.955532551
4.254275428,0.936767280,0.915577888,0.955532551
4.255063006,0.936767280,0.915577888,0.955532551
4.255850585,0.936767280,0.915577888,0.955532551
4.256638164,0.936767280,0.915577888,0.955532551
4.257425743,0.936767280,0.915577888,0.955532551
4.258213321,0.936767280,0.915577888,0.955532551
4.259000900,0.936767280,0.915577888,0.955532551
4.259788479,0.936767280,0.915577888,0.955532551
4.260576058,0.936767280,0.915577888,0.955532551
4.261363636,0.936767280,0.915577888,0.955532551
4.262151215,0.936767280,0.915577888,0.955532551
4.262938794,0.936767280,0.915577888,0.955532551
4.263726373,0.936767280,0.915577888,0.955532551
4.264513951,0.936767280,0.915577888,0.955532551
4.265301530,0.936767280,0.915577888,0.955532551
4.266089109,0.936767280,0.915577888,0.955532551
4.266876688,0.936767280,0.915577888,0.955532551
4.267664266,0.936767280,0.915577888,0.955532551
4.268451845,0.936767280,0.915577888,0.955532551
4.269239424,0.936767280,0.915577888,0.955532551
4.270027003,0.936767280,0.915577888,0.955532551
4.270814581,0.936767280,0.915577888,0.955532551
4.271602160,0.936767280,0.915577888,0.955532551
4.272389739,0.936767280,0.915577888,0.955532551
4.273177318,0.936767280,0.915577888,0.955532551
4.273964896,0.936767280,0.915577888,0.955532551
4.274752475,0.936767280,0.915577888,0.955532551
4.275540054,0.936767280,0.915577888,0.955532551
4.276327633,0.936767280,0.915577888,0.955532551
4.277115212,0.936767280,0.915577888,0.955532551
4.277902790,0.936767280,0.915577888,0.955532551
4.278690369,0.936767280,0.915577888,0.955532551
4.279477948,0.936767280,0.915577888,0.955532551
4.280265527,0.936767280,0.915577888,0.955532551
4.281053105,0.936767280,0.915577888,0.955532551
4.281840684,0.936767280,0.915577888,0.955532551
4.282628263,0.936767280,0.915577888,0.955532551
4.283415842,0.936767280,0.915577888,0.955532551
4.284203420,0.936767280,0.915577888,0.955532551
4.284990999,0.936767280,0.915577888,0.955532551
4.285778578,0.936767280,0.915577888,0.955532551
4.286566157,0.936767280,0.915577888,0.955532551
4.287353735,0.936767280,0.915577888,0.955532551
4.288141314,0.936767280,0.915577888,0.955532551
4.288928893,0.936767280,0.915577888,0.955532551
4.289716472,0.936767280,0.915577888,0.955532551
4.290504050,0.936767280,0.915577888,0.955532551
4.291291629,0.936767280,0.915577888,0.955532551
4.292079208,0.936767280,0.915577888,0.955532551
4.292866787,0.936767280,0.915577888,0.955532551
4.293654365,0.936767280,0.915577888,0.955532551
4.294441944,0.936767280,0.915577888,0.955532551
4.295229523,0.936767280,0.915577888,0.955532551
4.296017102,0.936767280,0.915577888,0.955532551
4.296804680,0.936767280,0.915577888,0.955532551
4.297592259,0.936767280,0.915577888,0.955532551
4.298379838,0.936767280,0.915577888,0.955532551
4.299167417,0.936767280,0.915577888,0.955532551
4.299954995,0.936767280,0.915577888,0.955532551
4.300742574,0.936767280,0.915577888,0.955532551
4.301530153,0.936767280,0.915577888,0.955532551
4.302317732,0.936767280,0.915577888,0.955532551
4.303105311,0.936767280,0.915577888,0.955532551
4.303892889,0.936767280,0.915577888,0.955532551
4.304680468,0.936767280,0.915577888,0.955532551
4.305468047,0.936767280,0.915577888,0.955532551
4.306255626,0.936767280,0.915577888,0.955532551
4.307043204,0.936767280,0.915577888,0.955532551
4.307830783,0.936767280,0.915577888,0.955532551
4.308618362,0.936767280,0.915577888,0.955532551
4.309405941,0.936767280,0.915577888,0.955532551
4.310193519,0.936767280,0.915577888,0.955532551
4.310981098,0.936767280,0.915577888,0.955532551
4.311768677,0.936767280,0.915577888,0.955532551
4.312556256,0.936767280,0.915577888,0.955532551
4.313343834,0.936767280,0.915577888,0.955532551
4.314131413,0.936767280,0.915577888,0.955532551
4.314918992,0.936767280,0.915577888,0.955532551
4.315706571,0.936767280,0.915577888,0.955532551
4.316494149,0.936767280,0.915577888,0.955532551
4.317281728,0.936767280,0.915577888,0.955532551
4.318069307,0.936767280,0.915577888,0.955532551
4.318856886,0.936767280,0.915577888,0.955532551
4.319644464,0.936767280,0.915577888,0.955532551
4.320432043,0.936767280,0.915577888,0.955532551
4.321219622,0.936767280,0.915577888,0.955532551
4.322007201,0.936767280,0.915577888,0.955532551
4.322794779,0.936767280,0.915577888,0.955532551
4.323582358,0.936767280,0.915577888,0.955532551
4.324369937,0.936767280,0.915577888,0.955532551
4.325157516,0.936767280,0.915577888,0.955532551
4.325945095,0.936767280,0.915577888,0.955532551
4.326732673,0.936767280,0.915577888,0.955532551
4.327520252,0.936767280,0.915577888,0.955532551
4.328307831,0.936767280,0.915577888,0.955532551
4.329095410,0.936767280,0.915577888,0.955532551
4.329882988,0.936767280,0.915577888,0.955532551
4.330670567,0.936767280,0.915577888,0.955532551
4.331458146,0.936767280,0.915577888,0.955532551
4.332245725,0.936767280,0.915577888,0.955532551
4.333033303,0.936767280,0.915577888,0.955532551
4.333820882,0.936767280,0.915577888,0.955532551
4.334608461,0.936767280,0.915577888,0.955532551
4.335396040,0.936767280,0.915577888,0.955532551
4.336183618,0.936767280,0.915577888,0.955532551
4.336971197,0.936767280,0.915577888,0.955532551
4.337758776,0.936767280,0.915577888,0.955532551
4.338546355,0.936767280,0.915577888,0.955532551
4.339333933,0.936767280,0.915577888,0.955532551
4.340121512,0.936767280,0.915577888,0.955532551
4.340909091,0.936767280,0.915577888,0.955532551
4.341696670,0.936767280,0.915577888,0.955532551
4.342484248,0.936767280,0.915577888,0.955532551
4.343271827,0.936767280,0.915577888,0.955532551
4.344059406,0.936767280,0.915577888,0.955532551
4.344846985,0.936767280,0.915577888,0.955532551
4.345634563,0.936767280,0.915577888,0.955532551
4.346422142,0.936767280,0.915577888,0.955532551
4.347209721,0.936767280,0.915577888,0.955532551
4.347997300,0.936767280,0.915577888,0.955532551
4.348784878,0.936767280,0.915577888,0.955532551
4.349572457,0.936767280,0.915577888,0.955532551
4.350360036,0.936767280,0.915577888,0.955532551
4.351147615,0.936767280,0.915577888,0.955532551
4.351935194,0.936767280,0.915577888,0.955532551
4.352722772,0.936767280,0.915577888,0.955532551
4.353510351,0.936767280,0.915577888,0.955532551
4.354297930,0.936767280,0.915577888,0.955532551
4.355085509,0.936767280,0.915577888,0.955532551
4.355873087,0.936767280,0.915577888,0.955532551
4.356660666,0.936767280,0.915577888,0.955532551
4.357448245,0.936767280,0.915577888,0.955532551
4.358235824,0.936767280,0.915577888,0.955532551
4.359023402,0.936767280,0.915577888,0.955532551
4.359810981,0.936767280,0.915577888,0.955532551
4.360598560,0.936767280,0.915577888,0.955532551
4.361386139,0.936767280,0.915577888,0.955532551
4.362173717,0.936767280,0.915577888,0.955532551
4.362961296,0.936767280,0.915577888,0.955532551
4.363748875,0.936767280,0.915577888,0.955532551
4.364536454,0.936767280,0.915577888,0.955532551
4.365324032,0.936767280,0.915577888,0.955532551
4.366111611,0.936767280,0.915577888,0.955532551
4.366899190,0.936767280,0.915577888,0.955532551
4.367686769,0.936767280,0.915577888,0.955532551
4.368474347,0.936767280,0.915577888,0.955532551
4.369261926,0.936767280,0.915577888,0.955532551
4.370049505,0.936767280,0.915577888,0.955532551
4.370837084,0.936767280,0.915577888,0.955532551
4.371624662,0.936767280,0.915577888,0.955532551
4.372412241,0.936767280,0.915577888,0.955532551
4.373199820,0.936767280,0.915577888,0.955532551
4.373987399,0.936767280,0.915577888,0.955532551
4.374774977,0.936767280,0.915577888,0.955532551
4.375562556,0.936767280,0.915577888,0.955532551
4.376350135,0.936767280,0.915577888,0.955532551
4.377137714,0.936767280,0.915577888,0.955532551
4.377925293,0.936767280,0.915577888,0.955532551
4.378712871,0.936767280,0.915577888,0.955532551
4.379500450,0.936767280,0.915577888,0.955532551
4.380288029,0.936767280,0.915577888,0.955532551
4.381075608,0.936767280,0.915577888,0.955532551
4.381863186,0.936767280,0.915577888,0.955532551
4.382650765,0.936767280,0.915577888,0.955532551
4.383438344,0.936767280,0.915577888,0.955532551
4.384225923,0.936767280,0.915577888,0.955532551
4.385013501,0.936767280,0.915577888,0.955532551
4.385801080,0.936767280,0.915577888,0.955532551
4.386588659,0.936767280,0.915577888,0.955532551
4.387376238,0.936767280,0.915577888,0.955532551
4.388163816,0.936767280,0.915577888,0.955532551
4.388951395,0.936767280,0.915577888,0.955532551
4.389738974,0.936767280,0.915577888,0.955532551
4.390526553,0.936767280,0.915577888,0.955532551
4.391314131,0.936767280,0.915577888,0.955532551
4.392101710,0.936767280,0.915577888,0.955532551
4.392889289,0.936767280,0.915577888,0.955532551
4.393676868,0.936767280,0.915577888,0.955532551
4.394464446,0.936767280,0.915577888,0.955532551
4.395252025,0.936767280,0.915577888,0.955532551
4.396039604,0.936767280,0.915577888,0.955532551
4.396827183,0.936767280,0.915577888,0.955532551
4.397614761,0.936767280,0.915577888,0.955532551
4.398402340,0.936767280,0.915577888,0.955532551
4.399189919,0.936767280,0.915577888,0.955532551
4.399977498,0.936767280,0.915577888,0.955532551
4.400765077,0.936767280,0.915577888,0.955532551
4.401552655,0.936767280,0.915577888,0.955532551
4.402340234,0.936767280,0.915577888,0.955532551
4.403127813,0.936767280,0.915577888,0.955532551
4.403915392,0.936767280,0.915577888,0.955532551
4.404702970,0.936767280,0.915577888,0.955532551
4.405490549,0.936767280,0.915577888,0.955532551
4.406278128,0.936767280,0.915577888,0.955532551
4.407065707,0.936767280,0.915577888,0.955532551
4.407853285,0.936767280,0.915577888,0.955532551
4.408640864,0.936767280,0.915577888,0.955532551
4.409428443,0.936767280,0.915577888,0.955532551
4.410216022,0.936767280,0.915577888,0.955532551
4.411003600,0.936767280,0.915577888,0.955532551
4.411791179,0.936767280,0.915577888,0.955532551
4.412578758,0.936767280,0.915577888,0.955532551
4.413366337,0.936767280,0.915577888,0.955532551
4.414153915,0.936767280,0.915577888,0.955532551
4.414941494,0.936767280,0.915577888,0.955532551
4.415729073,0.936767280,0.915577888,0.955532551
4.416516652,0.936767280,0.915577888,0.955532551
4.417304230,0.936767280,0.915577888,0.955532551
4.418091809,0.936767280,0.915577888,0.955532551
4.418879388,0.936767280,0.915577888,0.955532551
4.419666967,0.936767280,0.915577888,0.955532551
4.420454545,0.936767280,0.915577888,0.955532551
4.421242124,0.936767280,0.915577888,0.955532551
4.422029703,0.936767280,0.915577888,0.955532551
4.422817282,0.936767280,0.915577888,0.955532551
4.423604860,0.936767280,0.915577888,0.955532551
4.424392439,0.936767280,0.915577888,0.955532551
4.425180018,0.936767280,0.915577888,0.955532551
4.425967597,0.936767280,0.915577888,0.955532551
4.426755176,0.936767280,0.915577888,0.955532551
4.427542754,0.936767280,0.915577888,0.955532551
4.428330333,0.936767280,0.915577888,0.955532551
4.429117912,0.936767280,0.915577888,0.955532551
4.429905491,0.936767280,0.915577888,0.955532551
4.430693069,0.936767280,0.915577888,0.955532551
4.431480648,0.936767280,0.915577888,0.955532551
4.432268227,0.936767280,0.915577888,0.955532551
4.433055806,0.936767280,0.915577888,0.955532551
4.433843384,0.936767280,0.915577888,0.955532551
4.434630963,0.936767280,0.915577888,0.955532551
4.435418542,0.936767280,0.915577888,0.955532551
4.436206121,0.936767280,0.915577888,0.955532551
4.436993699,0.936767280,0.915577888,0.955532551
4.437781278,0.936767280,0.915577888,0.955532551
4.438568857,0.936767280,0.915577888,0.955532551
4.439356436,0.936767280,0.915577888,0.955532551
4.440144014,0.936767280,0.915577888,0.955532551
4.440931593,0.936767280,0.915577888,0.955532551
4.441719172,0.936767280,0.915577888,0.955532551
4.442506751,0.936767280,0.915577888,0.955532551
4.443294329,0.936767280,0.915577888,0.955532551
4.444081908,0.936767280,0.915577888,0.955532551
4.444869487,0.936767280,0.915577888,0.955532551
4.445657066,0.936767280,0.915577888,0.955532551
4.446444644,0.936767280,0.915577888,0.955532551
4.447232223,0.936767280,0.915577888,0.955532551
4.448019802,0.936767280,0.915577888,0.955532551
4.448807381,0.936767280,0.915577888,0.955532551
4.449594959,0.936767280,0.915577888,0.955532551
4.450382538,0.936767280,0.915577888,0.955532551
4.451170117,0.936767280,0.915577888,0.955532551
4.451957696,0.936767280,0.915577888,0.955532551
4.452745275,0.936767280,0.915577888,0.955532551
4.453532853,0.936767280,0.915577888,0.955532551
4.454320432,0.936767280,0.915577888,0.955532551
4.455108011,0.936767280,0.915577888,0.955532551
4.455895590,0.936767280,0.915577888,0.955532551
4.456683168,0.936767280,0.915577888,0.955532551
4.457470747,0.936767280,0.915577888,0.955532551
4.458258326,0.936767280,0.915577888,0.955532551
4.459045905,0.936767280,0.915577888,0.955532551
4.459833483,0.936767280,0.915577888,0.955532551
4.460621062,0.936767280,0.915577888,0.955532551
4.461408641,0.936767280,0.915577888,0.955532551
4.462196220,0.936767280,0.915577888,0.955532551
4.462983798,0.936767280,0.915577888,0.955532551
4.463771377,0.936767280,0.915577888,0.955532551
4.464558956,0.936767280,0.915577888,0.955532551
4.465346535,0.936767280,0.915577888,0.955532551
4.466134113,0.936767280,0.915577888,0.955532551
4.466921692,0.936767280,0.915577888,0.955532551
4.467709271,0.936767280,0.915577888,0.955532551
4.468496850,0.936767280,0.915577888,0.955532551
4.469284428,0.936767280,0.915577888,0.955532551
4.470072007,0.936767280,0.915577888,0.955532551
4.470859586,0.936767280,0.915577888,0.955532551
4.471647165,0.936767280,0.915577888,0.955532551
4.472434743,0.936767280,0.915577888,0.955532551
4.473222322,0.936767280,0.915577888,0.955532551
4.474009901,0.936767280,0.915577888,0.955532551
4.474797480,0.936767280,0.915577888,0.955532551
4.475585059,0.936767280,0.915577888,0.955532551
4.476372637,0.936767280,0.915577888,0.955532551
4.477160216,0.936767280,0.915577888,0.955532551
4.477947795,0.936767280,0.915577888,0.955532551
4.478735374,0.936767280,0.915577888,0.955532551
4.479522952,0.936767280,0.915577888,0.955532551
4.480310531,0.936767280,0.915577888,0.955532551
4.481098110,0.936767280,0.915577888,0.955532551
4.481885689,0.936767280,0.915577888,0.955532551
4.482673267,0.936767280,0.915577888,0.955532551
4.483460846,0.936767280,0.915577888,0.955532551
4.484248425,0.936767280,0.915577888,0.955532551
4.485036004,0.936767280,0.915577888,0.955532551
4.485823582,0.936767280,0.915577888,0.955532551
4.486611161,0.936767280,0.915577888,0.955532551
4.487398740,0.936767280,0.915577888,0.955532551
4.488186319,0.936767280,0.915577888,0.955532551
4.488973897,0.936767280,0.915577888,0.955532551
4.489761476,0.936767280,0.915577888,0.955532551
4.490549055,0.936767280,0.915577888,0.955532551
4.491336634,0.936767280,0.915577888,0.955532551
4.492124212,0.936767280,0.915577888,0.955532551
4.492911791,0.936767280,0.915577888,0.955532551
4.493699370,0.936767280,0.915577888,0.955532551
4.494486949,0.936767280,0.915577888,0.955532551
4.495274527,0.936767280,0.915577888,0.955532551
4.496062106,0.936767280,0.915577888,0.955532551
4.496849685,0.936767280,0.915577888,0.955532551
4.497637264,0.936767280,0.915577888,0.955532551
4.498424842,0.936767280,0.915577888,0.955532551
4.499212421,0.936767280,0.915577888,0.955532551
4.500000000,0.936767280,0.915577888,0.955532551
4.500787579,0.936767280,0.915577888,0.955532551
4.501575158,0.936767280,0.915577888,0.955532551
4.502362736,0.936767280,0.915577888,0.955532551
4.503150315,0.936767280,0.915577888,0.955532551
4.503937894,0.936767280,0.915577888,0.955532551
4.504725473,0.936767280,0.915577888,0.955532551
4.505513051,0.936767280,0.915577888,0.955532551
4.506300630,0.936767280,0.915577888,0.955532551
4.507088209,0.936767280,0.915577888,0.955532551
4.507875788,0.936767280,0.915577888,0.955532551
4.508663366,0.936767280,0.915577888,0.955532551
4.509450945,0.936767280,0.915577888,0.955532551
4.510238524,0.936767280,0.915577888,0.955532551
4.511026103,0.936767280,0.915577888,0.955532551
4.511813681,0.936767280,0.915577888,0.955532551
4.512601260,0.936767280,0.915577888,0.955532551
4.513388839,0.936767280,0.915577888,0.955532551
4.514176418,0.936767280,0.915577888,0.955532551
4.514963996,0.936767280,0.915577888,0.955532551
4.515751575,0.936767280,0.915577888,0.955532551
4.516539154,0.936767280,0.915577888,0.955532551
4.517326733,0.936767280,0.915577888,0.955532551
4.518114311,0.936767280,0.915577888,0.955532551
4.518901890,0.936767280,0.915577888,0.955532551
4.519689469,0.936767280,0.915577888,0.955532551
4.520477048,0.936767280,0.915577888,0.955532551
4.521264626,0.936767280,0.915577888,0.955532551
4.522052205,0.936767280,0.915577888,0.955532551
4.522839784,0.936767280,0.915577888,0.955532551
4.523627363,0.936767280,0.915577888,0.955532551
4.524414941,0.936767280,0.915577888,0.955532551
4.525202520,0.936767280,0.915577888,0.955532551
4.525990099,0.936767280,0.915577888,0.955532551
4.526777678,0.936767280,0.915577888,0.955532551
4.527565257,0.936767280,0.915577888,0.955532551
4.528352835,0.936767280,0.915577888,0.955532551
4.529140414,0.936767280,0.915577888,0.955532551
4.529927993,0.936767280,0.915577888,0.955532551
4.530715572,0.936767280,0.915577888,0.955532551
4.531503150,0.936767280,0.915577888,0.955532551
4.532290729,0.936767280,0.915577888,0.955532551
4.533078308,0.936767280,0.915577888,0.955532551
4.533865887,0.936767280,0.915577888,0.955532551
4.534653465,0.936767280,0.915577888,0.955532551
4.535441044,0.936767280,0.915577888,0.955532551
4.536228623,0.936767280,0.915577888,0.955532551
4.537016202,0.936767280,0.915577888,0.955532551
4.537803780,0.936767280,0.915577888,0.955532551
4.538591359,0.936767280,0.915577888,0.955532551
4.539378938,0.936767280,0.915577888,0.955532551
4.540166517,0.936767280,0.915577888,0.955532551
4.540954095,0.936767280,0.915577888,0.955532551
4.541741674,0.936767280,0.915577888,0.955532551
4.542529253,0.936767280,0.915577888,0.955532551
4.543316832,0.936767280,0.915577888,0.955532551
4.544104410,0.936767280,0.915577888,0.955532551
4.544891989,0.936767280,0.915577888,0.955532551
4.545679568,0.936767280,0.915577888,0.955532551
4.546467147,0.936767280,0.915577888,0.955532551
4.547254725,0.936767280,0.915577888,0.955532551
4.548042304,0.936767280,0.915577888,0.955532551
4.548829883,0.936767280,0.915577888,0.955532551
4.549617462,0.936767280,0.915577888,0.955532551
4.550405041,0.936767280,0.915577888,0.955532551
4.551192619,0.936767280,0.915577888,0.955532551
4.551980198,0.936767280,0.915577888,0.955532551
4.552767777,0.936767280,0.915577888,0.955532551
4.553555356,0.936767280,0.915577888,0.955532551
4.554342934,0.936767280,0.915577888,0.955532551
4.555130513,0.936767280,0.915577888,0.955532551
4.555918092,0.936767280,0.915577888,0.955532551
4.556705671,0.936767280,0.915577888,0.955532551
4.557493249,0.936767280,0.915577888,0.955532551
4.558280828,0.936767280,0.915577888,0.955532551
4.559068407,0.936767280,0.915577888,0.955532551
4.559855986,0.936767280,0.915577888,0.955532551
4.560643564,0.936767280,0.915577888,0.955532551
4.561431143,0.936767280,0.915577888,0.955532551
4.562218722,0.936767280,0.915577888,0.955532551
4.563006301,0.936767280,0.915577888,0.955532551
4.563793879,0.936767280,0.915577888,0.955532551
4.564581458,0.936767280,0.915577888,0.955532551
4.565369037,0.936767280,0.915577888,0.955532551
4.566156616,0.936767280,0.915577888,0.955532551
4.566944194,0.936767280,0.915577888,0.955532551
4.567731773,0.936767280,0.915577888,0.955532551
4.568519352,0.936767280,0.915577888,0.955532551
4.569306931,0.936767280,0.915577888,0.955532551
4.570094509,0.936767280,0.915577888,0.955532551
4.570882088,0.936767280,0.915577888,0.955532551
4.571669667,0.936767280,0.915577888,0.955532551
4.572457246,0.936767280,0.915577888,0.955532551
4.573244824,0.936767280,0.915577888,0.955532551
4.574032403,0.936767280,0.915577888,0.955532551
4.574819982,0.936767280,0.915577888,0.955532551
4.575607561,0.936767280,0.915577888,0.955532551
4.576395140,0.936767280,0.915577888,0.955532551
4.577182718,0.936767280,0.915577888,0.955532551
4.577970297,0.936767280,0.915577888,0.955532551
4.578757876,0.936767280,0.915577888,0.955532551
4.579545455,0.936767280,0.915577888,0.955532551
4.580333033,0.936767280,0.915577888,0.955532551
4.581120612,0.936767280,0.915577888,0.955532551
4.581908191,0.936767280,0.915577888,0.955532551
4.582695770,0.936767280,0.915577888,0.955532551
4.583483348,0.936767280,0.915577888,0.955532551
4.584270927,0.936767280,0.915577888,0.955532551
4.585058506,0.936767280,0.915577888,0.955532551
4.585846085,0.936767280,0.915577888,0.955532551
4.586633663,0.936767280,0.915577888,0.955532551
4.587421242,0.936767280,0.915577888,0.955532551
4.588208821,0.936767280,0.915577888,0.955532551
4.588996400,0.936767280,0.915577888,0.955532551
4.589783978,0.936767280,0.915577888,0.955532551
4.590571557,0.936767280,0.915577888,0.955532551
4.591359136,0.936767280,0.915577888,0.955532551
4.592146715,0.936767280,0.915577888,0.955532551
4.592934293,0.936767280,0.915577888,0.955532551
4.593721872,0.936767280,0.915577888,0.955532551
4.594509451,0.936767280,0.915577888,0.955532551
4.595297030,0.936767280,0.915577888,0.955532551
4.596084608,0.936767280,0.915577888,0.955532551
4.596872187,0.936767280,0.915577888,0.955532551
4.597659766,0.936767280,0.915577888,0.955532551
4.598447345,0.936767280,0.915577888,0.955532551
4.599234923,0.936767280,0.915577888,0.955532551
4.600022502,0.936767280,0.915577888,0.955532551
4.600810081,0.936767280,0.915577888,0.955532551
4.601597660,0.936767280,0.915577888,0.955532551
4.602385239,0.936767280,0.915577888,0.955532551
4.603172817,0.936767280,0.915577888,0.955532551
4.603960396,0.936767280,0.915577888,0.955532551
4.604747975,0.936767280,0.915577888,0.955532551
4.605535554,0.936767280,0.915577888,0.955532551
4.606323132,0.936767280,0.915577888,0.955532551
4.607110711,0.936767280,0.915577888,0.955532551
4.607898290,0.936767280,0.915577888,0.955532551
4.608685869,0.936767280,0.915577888,0.955532551
4.609473447,0.936767280,0.915577888,0.955532551
4.610261026,0.936767280,0.915577888,0.955532551
4.611048605,0.936767280,0.915577888,0.955532551
4.611836184,0.936767280,0.915577888,0.955532551
4.612623762,0.936767280,0.915577888,0.955532551
4.613411341,0.936767280,0.915577888,0.955532551
4.614198920,0.936767280,0.915577888,0.955532551
4.614986499,0.936767280,0.915577888,0.955532551
4.615774077,0.936767280,0.915577888,0.955532551
4.616561656,0.936767280,0.915577888,0.955532551
4.617349235,0.936767280,0.915577888,0.955532551
4.618136814,0.936767280,0.915577888,0.955532551
4.618924392,0.936767280,0.915577888,0.955532551
4.619711971,0.936767280,0.915577888,0.955532551
4.620499550,0.936767280,0.915577888,0.955532551
4.621287129,0.936767280,0.915577888,0.955532551
4.622074707,0.936767280,0.915577888,0.955532551
4.622862286,0.936767280,0.915577888,0.955532551
4.623649865,0.936767280,0.915577888,0.955532551
4.624437444,0.936767280,0.915577888,0.955532551
4.625225023,0.936767280,0.915577888,0.955532551
4.626012601,0.936767280,0.915577888,0.955532551
4.626800180,0.936767280,0.915577888,0.955532551
4.627587759,0.936767280,0.915577888,0.955532551
4.628375338,0.936767280,0.915577888,0.955532551
4.629162916,0.936767280,0.915577888,0.955532551
4.629950495,0.936767280,0.915577888,0.955532551
4.630738074,0.936767280,0.915577888,0.955532551
4.631525653,0.936767280,0.915577888,0.955532551
